duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
4398,0,0,0,0,0,1,0
6552,0,0,0,0,1,0,0
180,0,0,0,0,0,0,1
1132,0,0,0,0,0,1,0
60,0,0,0,0,1,0,0
5530,0,0,0,0,0,1,0
491,0,0,0,0,0,0,1
531,0,1,0,0,0,0,0
1072,0,0,0,0,0,0,1
5269,0,0,0,0,0,1,0
982,0,0,0,0,0,0,1
651,0,0,0,0,0,1,0
360,0,0,0,0,0,0,1
1432,0,0,0,0,0,1,0
230,0,0,0,0,0,0,1
681,0,0,0,0,0,1,0
1363,0,0,0,0,0,0,1
751,0,0,0,0,0,1,0
2594,0,0,0,0,0,0,1
832,0,0,0,0,0,1,0
2594,0,0,0,0,0,0,1
761,0,0,0,0,0,1,0
862,0,0,0,0,0,0,1
1142,0,0,0,0,0,1,0
1062,0,0,0,0,0,0,1
330,0,0,0,0,0,1,0
2034,0,0,0,0,0,0,1
621,0,0,0,0,0,1,0
5590,0,0,0,0,0,0,1
922,0,0,0,0,0,1,0
