duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
221,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1
461,0,0,0,0,0,1,0
421,0,0,0,0,1,0,0
80,0,0,0,0,0,0,1
80,0,0,0,0,1,0,0
120,0,0,0,0,0,1,0
161,0,0,0,0,1,0,0
441,0,0,0,0,0,1,0
3306,0,0,0,0,0,0,1
160,0,0,0,0,1,0,0
90,0,0,0,0,0,0,1
60,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
320,0,0,0,0,1,0,0
1002,0,0,0,0,0,1,0
291,0,0,0,0,0,0,1
60,0,0,0,0,0,1,0
60,0,0,0,0,0,0,1
1222,0,0,0,0,1,0,0
190,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1
731,0,0,0,0,0,1,0
1072,0,0,0,0,0,0,1
1182,0,0,0,0,1,0,0
90,0,0,0,0,0,1,0
621,0,0,0,0,0,0,1
632,0,0,0,0,0,1,0
831,0,0,0,0,0,0,1
430,0,0,0,0,0,1,0
612,0,0,0,0,0,0,1
280,0,0,0,0,1,0,0
1753,0,0,0,0,0,0,1
270,0,0,0,0,0,1,0
1012,0,0,0,0,1,0,0
541,0,0,0,0,0,1,0
280,0,0,0,0,1,0,0
181,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1
100,0,0,0,0,1,0,0
2755,0,0,0,0,0,1,0
210,0,0,0,0,1,0,0
3075,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1
80,0,0,0,0,1,0,0
10,0,0,0,0,0,0,1
1804,0,0,0,0,0,1,0
351,0,0,0,0,1,0,0
80,0,0,0,0,0,1,0
20,0,0,0,0,0,0,1
180,0,0,0,0,0,1,0
70,0,0,0,0,1,0,0
1162,0,0,0,0,0,1,0
10,0,0,0,0,0,0,1
270,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
120,0,0,0,0,0,1,0
1824,0,0,0,0,1,0,0
50,0,0,0,0,0,0,1
1412,0,0,0,0,1,0,0
11,0,0,0,0,0,0,1
50,0,0,0,0,1,0,0
531,0,0,0,0,0,1,0
2144,0,0,0,0,1,0,0
221,0,0,0,0,0,1,0
270,0,0,0,0,0,0,1
1964,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
