duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
761,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1
1213,0,0,0,0,1,0,0
100,0,0,0,0,0,0,1
50,0,0,0,0,1,0,0
160,0,0,0,0,0,0,1
1854,0,0,0,0,1,0,0
290,0,0,0,0,0,0,1
1683,0,0,0,0,1,0,0
61,0,0,0,0,0,1,0
70,0,0,0,0,0,0,1
80,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
852,0,0,0,0,1,0,0
170,0,0,0,0,0,1,0
291,0,0,0,0,0,0,1
1182,0,0,0,0,1,0,0
130,0,0,0,0,0,0,1
1122,0,0,0,0,1,0,0
261,0,0,0,0,0,0,1
2625,0,0,0,0,1,0,0
70,0,0,0,0,0,0,1
1653,0,0,0,0,1,0,0
681,0,0,0,0,0,1,0
161,0,0,0,0,0,0,1
1252,0,0,0,0,1,0,0
571,0,0,0,0,0,0,1
2475,0,0,0,0,1,0,0
31,0,0,0,0,0,0,1
541,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
320,0,0,0,0,1,0,0
10,0,0,0,0,0,0,1
341,0,0,0,0,1,0,0
110,0,0,0,0,0,0,1
170,0,0,0,0,1,0,0
851,0,0,0,0,0,0,1
301,0,0,0,0,0,1,0
280,0,0,0,0,0,0,1
1603,0,0,0,0,1,0,0
261,0,0,0,0,0,0,1
451,0,0,0,0,1,0,0
471,0,0,0,0,0,1,0
661,0,0,0,0,1,0,0
190,0,0,0,0,0,1,0
40,0,0,0,0,0,0,1
731,0,0,0,0,1,0,0
441,0,0,0,0,0,1,0
1763,0,0,0,0,0,0,1
2284,0,0,0,0,1,0,0
50,0,0,0,0,0,1,0
121,0,0,0,0,0,0,1
561,0,0,0,0,1,0,0
310,0,0,0,0,0,1,0
1864,0,0,0,0,1,0,0
170,0,0,0,0,0,0,1
251,0,0,0,0,1,0,0
881,0,0,0,0,0,1,0
301,0,0,0,0,1,0,0
261,0,0,0,0,0,1,0
6052,0,0,0,0,0,0,1
511,0,0,0,0,1,0,0
851,0,0,0,0,0,1,0
451,0,0,0,0,1,0,0
361,0,0,0,0,0,0,1
301,0,0,0,0,0,1,0
811,0,0,0,0,1,0,0
882,0,0,0,0,0,1,0
250,0,0,0,0,1,0,0
10,0,0,0,0,0,0,1
330,0,0,0,0,1,0,0
151,0,0,0,0,0,0,1
160,0,0,0,0,0,1,0
80,0,0,0,0,1,0,0
361,0,0,0,0,0,1,0
431,0,0,0,0,0,0,1
210,0,0,0,0,1,0,0
942,0,0,0,0,0,1,0
100,0,0,0,0,1,0,0
241,0,0,0,0,0,0,1
200,0,0,0,0,1,0,0
171,0,0,0,0,0,1,0
340,0,0,0,0,1,0,0
201,0,0,0,0,0,0,1
511,0,0,0,0,1,0,0
45,0,0,0,0,0,0,1
541,0,0,0,0,1,0,0
