duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
1673,0,0,0,0,1,0,0
141,0,0,0,0,0,0,1
821,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
982,0,0,0,0,0,1,0
541,0,0,0,0,1,0,0
761,0,0,0,0,0,0,1
51,0,0,0,0,0,1,0
280,0,0,0,0,0,0,1
240,0,0,0,0,0,1,0
3988,0,0,0,0,1,0,0
40,0,0,0,0,0,0,1
561,0,0,0,0,1,0,0
491,0,0,0,0,0,1,0
2123,0,0,0,0,1,0,0
50,0,0,0,0,0,1,0
1062,0,0,0,0,1,0,0
90,0,0,0,0,0,1,0
741,0,0,0,0,1,0,0
611,0,0,0,0,0,1,0
531,0,0,0,0,1,0,0
1583,0,0,0,0,0,1,0
701,0,0,0,0,0,0,1
71,0,0,0,0,1,0,0
180,0,0,0,0,0,0,1
972,0,0,0,0,1,0,0
40,0,0,0,0,0,0,1
972,0,0,0,0,1,0,0
952,0,0,0,0,0,1,0
1363,0,0,0,0,1,0,0
2054,0,0,0,0,0,1,0
861,0,0,0,0,1,0,0
151,0,0,0,0,0,1,0
3606,0,0,0,0,1,0,0
611,0,0,0,0,0,0,1
60,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
631,0,0,0,0,1,0,0
40,0,0,0,0,0,0,1
842,0,0,0,0,1,0,0
20,0,0,0,0,0,0,1
70,0,0,0,0,0,1,0
70,0,0,0,0,1,0,0
50,0,0,0,0,0,0,1
1102,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
2325,0,0,0,0,1,0,0
80,0,0,0,0,0,0,1
470,0,0,0,0,1,0,0
40,0,0,0,0,0,0,1
1112,0,0,0,0,1,0,0
1884,0,0,0,0,0,1,0
290,0,0,0,0,1,0,0
290,0,0,0,0,0,1,0
3636,0,0,0,0,1,0,0
501,0,0,0,0,0,1,0
3085,0,0,0,0,1,0,0
291,0,0,0,0,0,1,0
