duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
171,0,0,0,0,0,0,1
390,0,0,0,0,1,0,0
121,0,0,0,0,0,0,1
360,0,0,0,0,1,0,0
181,0,0,0,0,0,0,1
440,0,0,0,0,1,0,0
20,0,0,0,0,0,0,1
210,0,0,0,0,1,0,0
180,0,0,0,0,0,0,1
211,0,0,0,0,0,1,0
2154,0,0,0,0,1,0,0
60,0,0,0,0,0,0,1
401,0,0,0,0,1,0,0
651,0,0,0,0,0,1,0
1252,0,0,0,0,1,0,0
180,0,0,0,0,0,0,1
211,0,0,0,0,1,0,0
100,0,0,0,0,0,0,1
220,0,0,0,0,1,0,0
611,0,0,0,0,0,1,0
130,0,0,0,0,1,0,0
130,0,0,0,0,0,1,0
1843,0,0,0,0,0,0,1
211,0,0,0,0,1,0,0
471,0,0,0,0,0,1,0
70,0,0,0,0,1,0,0
952,0,0,0,0,0,1,0
50,0,0,0,0,1,0,0
361,0,0,0,0,0,0,1
191,0,0,0,0,1,0,0
1132,0,0,0,0,0,1,0
1222,0,0,0,0,0,0,1
140,0,0,0,0,1,0,0
521,0,0,0,0,0,1,0
221,0,0,0,0,1,0,0
2134,0,0,0,0,0,1,0
1983,0,0,0,0,0,0,1
90,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
330,0,0,0,0,1,0,0
1793,0,0,0,0,0,0,1
591,0,0,0,0,1,0,0
120,0,0,0,0,0,0,1
60,0,0,0,0,1,0,0
21,0,0,0,0,0,0,1
611,0,0,0,0,1,0,0
60,0,0,0,0,0,0,1
140,0,0,0,0,1,0,0
10,0,0,0,0,0,0,1
1162,0,0,0,0,1,0,0
130,0,0,0,0,0,0,1
1963,0,0,0,0,1,0,0
71,0,0,0,0,0,0,1
80,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
120,0,0,0,0,1,0,0
141,0,0,0,0,0,0,1
4929,0,0,0,0,1,0,0
1092,0,0,0,0,0,0,1
