duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
71,0,0,0,0,0,0,1
50,0,0,0,0,1,0,0
40,0,0,0,0,0,0,1
401,0,0,0,0,1,0,0
80,0,0,0,0,0,0,1
281,0,0,0,0,1,0,0
290,0,0,0,0,0,0,1
4388,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
1332,0,0,0,0,1,0,0
41,0,0,0,0,0,0,1
460,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
952,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
200,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
481,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
1483,0,0,0,0,1,0,0
40,0,0,0,0,0,0,1
2324,0,0,0,0,1,0,0
491,0,0,0,0,0,1,0
4718,0,0,0,0,1,0,0
3376,0,0,0,0,0,0,1
60,0,0,0,0,1,0,0
241,0,0,0,0,0,1,0
641,0,0,0,0,0,0,1
141,0,0,0,0,1,0,0
220,0,0,0,0,0,1,0
1252,0,0,0,0,0,0,1
3707,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
90,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
110,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
131,0,0,0,0,1,0,0
80,0,0,0,0,0,0,1
681,0,0,0,0,1,0,0
100,0,0,0,0,0,0,1
50,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
591,0,0,0,0,1,0,0
191,0,0,0,0,0,0,1
140,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
60,0,0,0,0,1,0,0
180,0,0,0,0,0,0,1
1243,0,0,0,0,1,0,0
20,0,0,0,0,0,0,1
270,0,0,0,0,1,0,0
692,0,0,0,0,0,0,1
6742,0,0,0,0,1,0,0
60,0,0,0,0,0,1,0
741,0,0,0,0,1,0,0
311,0,0,0,0,0,1,0
1973,0,0,0,0,0,0,1
501,0,0,0,0,1,0,0
170,0,0,0,0,0,0,1
81,0,0,0,0,1,0,0
60,0,0,0,0,0,0,1
120,0,0,0,0,1,0,0
130,0,0,0,0,0,0,1
981,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
1302,0,0,0,0,1,0,0
932,0,0,0,0,0,0,1
130,0,0,0,0,1,0,0
240,0,0,0,0,0,0,1
2434,0,0,0,0,1,0,0
641,0,0,0,0,0,0,1
1794,0,0,0,0,0,1,0
251,0,0,0,0,1,0,0
430,0,0,0,0,0,1,0
651,0,0,0,0,1,0,0
10,0,0,0,0,0,0,1
200,0,0,0,0,0,1,0
70,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
50,0,0,0,0,1,0,0
101,0,0,0,0,0,0,1
340,0,0,0,0,1,0,0
121,0,0,0,0,0,0,1
531,0,0,0,0,1,0,0
50,0,0,0,0,0,0,1
3205,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
1523,0,0,0,0,1,0,0
531,0,0,0,0,0,1,0
451,0,0,0,0,0,0,1
2054,0,0,0,0,1,0,0
