duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
1042,0,0,0,0,0,0,1
290,0,0,0,0,0,1,0
1954,0,0,0,0,1,0,0
140,0,0,0,0,0,1,0
321,0,1,0,0,0,0,0
1493,0,0,0,0,0,0,1
811,0,0,0,0,0,1,0
782,0,0,0,0,0,0,1
641,0,0,0,0,0,1,0
101,0,1,0,0,0,0,0
841,0,0,0,0,0,0,1
141,0,0,0,0,0,1,0
611,0,0,0,0,1,0,0
511,0,0,0,0,0,1,0
671,0,0,0,0,1,0,0
211,0,0,0,0,0,1,0
210,0,0,0,0,0,0,1
792,0,0,0,0,0,1,0
330,0,0,0,0,1,0,0
160,0,0,0,0,0,1,0
691,0,0,0,0,0,0,1
1723,0,0,0,0,0,1,0
51,0,0,0,0,1,0,0
451,0,0,0,0,0,1,0
210,0,0,0,0,1,0,0
772,0,0,0,0,0,1,0
310,0,0,0,0,1,0,0
2103,0,0,0,0,0,1,0
