duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
1262,0,0,0,0,1,0,0
812,0,0,0,0,0,0,1
651,0,0,0,0,1,0,0
461,0,1,0,0,0,0,0
1683,0,0,0,0,1,0,0
1532,0,1,0,0,0,0,0
211,0,0,0,0,1,0,0
20,0,0,0,0,0,0,1
1162,0,0,0,0,1,0,0
20,0,0,0,0,0,0,1
321,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
230,0,1,0,0,0,0,0
111,0,0,0,0,0,0,1
470,0,1,0,0,0,0,0
320,0,0,0,0,1,0,0
682,0,1,0,0,0,0,0
601,0,0,0,0,0,1,0
1122,0,1,0,0,0,0,0
792,0,0,0,0,1,0,0
591,0,1,0,0,0,0,0
882,0,0,0,0,1,0,0
1342,0,0,0,0,0,0,1
541,0,0,0,0,1,0,0
251,0,0,0,0,0,1,0
1212,0,1,0,0,0,0,0
451,0,0,0,0,1,0,0
701,0,1,0,0,0,0,0
