duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
1262,0,0,0,0,1,0,0
812,0,0,0,0,0,0,1
651,0,0,0,0,1,0,0
461,0,1,0,0,0,0,0
1683,0,0,0,0,1,0,0
1532,0,1,0,0,0,0,0
211,0,0,0,0,1,0,0
20,0,0,0,0,0,0,1
1162,0,0,0,0,1,0,0
20,0,0,0,0,0,0,1
321,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
230,0,1,0,0,0,0,0
111,0,0,0,0,0,0,1
470,0,1,0,0,0,0,0
320,0,0,0,0,1,0,0
682,0,1,0,0,0,0,0
601,0,0,0,0,0,1,0
1122,0,1,0,0,0,0,0
792,0,0,0,0,1,0,0
591,0,1,0,0,0,0,0
882,0,0,0,0,1,0,0
1342,0,0,0,0,0,0,1
541,0,0,0,0,1,0,0
251,0,0,0,0,0,1,0
1212,0,1,0,0,0,0,0
451,0,0,0,0,1,0,0
701,0,1,0,0,0,0,0
541,0,0,0,0,1,0,0
240,0,0,0,0,0,1,0
942,0,1,0,0,0,0,0
641,0,0,0,0,1,0,0
2345,0,1,0,0,0,0,0
942,0,0,0,0,1,0,0
1532,0,1,0,0,0,0,0
260,0,0,0,0,1,0,0
842,0,0,0,0,0,0,1
371,0,0,0,0,0,1,0
821,0,0,0,0,0,0,1
380,0,0,0,0,1,0,0
471,0,0,0,0,0,0,1
421,0,0,0,0,1,0,0
161,0,1,0,0,0,0,0
0,0,0,0,0,0,0,1
240,0,0,0,0,1,0,0
411,0,0,0,0,0,0,1
701,0,0,0,0,1,0,0
531,0,0,0,0,0,0,1
561,0,0,0,0,0,1,0
661,0,0,0,0,0,0,1
692,0,0,0,0,1,0,0
611,0,0,0,0,0,1,0
350,0,0,0,0,0,0,1
390,1,0,0,0,0,0,0
171,0,0,0,0,1,0,0
210,0,0,0,0,0,0,1
451,0,1,0,0,0,0,0
261,0,0,0,0,0,1,0
320,0,0,0,0,1,0,0
