duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
511,0,0,0,0,0,1,0
671,0,0,0,0,1,0,0
211,0,0,0,0,0,1,0
210,0,0,0,0,0,0,1
792,0,0,0,0,0,1,0
330,0,0,0,0,1,0,0
160,0,0,0,0,0,1,0
691,0,0,0,0,0,0,1
1723,0,0,0,0,0,1,0
51,0,0,0,0,1,0,0
451,0,0,0,0,0,1,0
210,0,0,0,0,1,0,0
772,0,0,0,0,0,1,0
310,0,0,0,0,1,0,0
2103,0,0,0,0,0,1,0
722,0,0,0,0,0,0,1
4418,0,0,0,0,0,1,0
110,0,0,0,0,0,0,1
130,0,1,0,0,0,0,0
2093,0,0,0,0,0,0,1
161,1,0,0,0,0,0,0
230,0,0,0,0,0,1,0
181,0,0,0,0,1,0,0
1883,0,0,0,0,0,1,0
1964,0,0,0,0,0,0,1
671,0,0,0,0,0,1,0
111,0,1,0,0,0,0,0
1282,0,0,0,0,0,0,1
