duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
829,0,0,0,0,0,0,1
320,0,0,0,0,1,0,0
551,1,0,0,0,0,0,0
380,0,0,0,0,1,0,0
211,0,0,0,0,0,1,0
461,1,0,0,0,0,0,0
351,0,0,0,0,0,0,1
190,0,0,0,0,0,1,0
752,1,0,0,0,0,0,0
501,0,0,0,0,1,0,0
130,0,0,0,0,0,1,0
100,0,0,0,0,0,0,1
611,0,0,0,0,1,0,0
190,0,0,0,0,0,1,0
201,1,0,0,0,0,0,0
160,0,0,0,0,0,0,1
150,1,0,0,0,0,0,0
410,0,0,0,0,0,1,0
2975,1,0,0,0,0,0,0
331,0,0,0,0,0,1,0
230,1,0,0,0,0,0,0
371,0,0,0,0,0,0,1
311,1,0,0,0,0,0,0
90,0,1,0,0,0,0,0
60,0,0,0,0,1,0,0
882,0,0,0,0,0,0,1
211,0,0,0,0,1,0,0
1001,1,0,0,0,0,0,0
521,0,0,0,0,0,1,0
1843,1,0,0,0,0,0,0
331,0,0,0,0,1,0,0
621,0,0,0,0,0,1,0
151,1,0,0,0,0,0,0
731,0,0,0,0,0,1,0
251,0,0,0,0,1,0,0
621,0,0,0,0,0,1,0
842,1,0,0,0,0,0,0
120,0,0,0,0,0,1,0
100,0,1,0,0,0,0,0
200,0,0,0,0,0,0,1
1603,0,0,0,0,1,0,0
130,0,0,0,0,0,1,0
171,1,0,0,0,0,0,0
300,0,1,0,0,0,0,0
631,0,0,0,0,0,0,1
160,1,0,0,0,0,0,0
221,0,0,0,0,0,0,1
511,0,0,0,0,1,0,0
1142,0,0,0,0,0,0,1
241,1,0,0,0,0,0,0
100,0,0,0,0,0,1,0
371,0,0,0,0,0,0,1
70,0,0,0,0,0,1,0
712,0,0,0,0,0,0,1
190,0,0,0,0,1,0,0
151,0,0,0,0,0,1,0
581,0,0,0,0,0,0,1
210,0,0,0,0,0,1,0
712,0,0,0,0,0,0,1
170,0,0,0,0,0,1,0
370,0,0,0,0,0,0,1
221,0,0,0,0,0,1,0
601,0,0,0,0,0,0,1
231,0,0,0,0,0,1,0
340,1,0,0,0,0,0,0
170,0,0,0,0,0,1,0
701,0,0,0,0,0,0,1
651,0,0,0,0,0,1,0
310,1,0,0,0,0,0,0
300,0,0,0,0,0,1,0
301,0,0,0,0,0,0,1
1062,0,0,0,0,0,1,0
882,1,0,0,0,0,0,0
210,0,0,0,0,0,0,1
161,0,0,0,0,0,1,0
390,0,0,0,0,0,0,1
180,0,0,0,0,1,0,0
210,0,0,0,0,0,1,0
300,1,0,0,0,0,0,0
290,0,0,0,0,1,0,0
120,0,0,0,0,0,0,1
460,0,0,0,0,0,1,0
151,0,0,0,0,1,0,0
210,0,0,0,0,0,1,0
481,0,0,0,0,0,0,1
291,0,0,0,0,0,1,0
301,0,0,0,0,0,0,1
401,0,0,0,0,0,1,0
641,0,0,0,0,0,0,1
111,0,0,0,0,0,1,0
140,1,0,0,0,0,0,0
551,0,0,0,0,0,0,1
461,1,0,0,0,0,0,0
581,0,0,0,0,1,0,0
281,0,0,0,0,0,0,1
241,0,0,0,0,0,1,0
411,0,0,0,0,0,0,1
280,0,0,0,0,0,1,0
260,0,0,0,0,0,0,1
872,0,1,0,0,0,0,0
340,0,0,0,0,0,0,1
220,0,0,0,0,0,1,0
201,0,0,0,0,0,0,1
210,0,1,0,0,0,0,0
571,0,0,0,0,0,1,0
601,0,1,0,0,0,0,0
