duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
1943,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
430,0,0,0,0,1,0,0
90,0,0,0,0,0,0,1
952,0,0,0,0,1,0,0
240,0,0,0,0,0,0,1
1784,0,0,0,0,1,0,0
230,0,0,0,0,0,0,1
541,0,0,0,0,0,1,0
20,0,0,0,0,0,0,1
151,0,0,0,0,1,0,0
10,0,0,0,0,0,0,1
80,0,0,0,0,1,0,0
151,0,0,0,0,0,0,1
150,0,0,0,0,1,0,0
10,0,0,0,0,0,0,1
321,0,0,0,0,1,0,0
70,0,0,0,0,0,0,1
491,0,0,0,0,1,0,0
120,0,0,0,0,0,0,1
301,0,0,0,0,1,0,0
451,0,0,0,0,0,1,0
90,0,0,0,0,0,0,1
591,0,0,0,0,1,0,0
261,0,0,0,0,0,1,0
170,0,0,0,0,1,0,0
81,0,0,0,0,0,0,1
280,0,0,0,0,1,0,0
50,0,0,0,0,0,0,1
190,0,0,0,0,1,0,0
81,0,0,0,0,0,0,1
470,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
191,0,0,0,0,1,0,0
50,0,0,0,0,0,0,1
70,0,0,0,0,1,0,0
271,0,0,0,0,0,0,1
80,0,0,0,0,1,0,0
160,0,0,0,0,0,0,1
60,0,0,0,0,1,0,0
631,0,0,0,0,0,0,1
861,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
591,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
141,0,0,0,0,1,0,0
