duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
4127,0,0,0,0,0,0,1
40,0,0,0,0,1,0,0
1472,0,0,0,0,0,0,1
50,0,0,0,0,1,0,0
21,0,0,0,0,0,0,1
160,0,0,0,0,0,1,0
30,0,0,0,0,0,0,1
210,0,0,0,0,1,0,0
300,0,0,0,0,0,1,0
932,0,0,0,0,1,0,0
330,0,0,0,0,0,0,1
300,0,0,0,0,1,0,0
411,0,0,0,0,0,0,1
611,0,0,0,0,1,0,0
741,0,0,0,0,0,0,1
561,0,0,0,0,1,0,0
170,0,0,0,0,0,0,1
200,0,1,0,0,0,0,0
141,0,0,0,0,0,0,1
90,0,0,1,0,0,0,0
0,0,0,0,0,0,0,1
60,0,0,1,0,0,0,0
1302,0,0,0,0,0,0,1
1173,0,0,0,0,1,0,0
60,0,0,0,0,0,0,1
190,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
220,0,0,0,0,0,1,0
170,0,0,0,0,1,0,0
20,0,0,0,0,0,0,1
401,0,0,0,0,1,0,0
20,0,0,0,0,0,0,1
301,0,0,0,0,1,0,0
1413,0,0,0,0,0,0,1
290,0,0,0,0,1,0,0
80,0,0,0,0,0,0,1
942,0,0,0,0,1,0,0
371,0,0,0,0,0,0,1
100,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
80,0,0,0,0,1,0,0
151,0,0,0,0,0,0,1
70,0,0,0,0,1,0,0
360,0,0,0,0,0,0,1
