duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
1011,0,0,0,0,1,0,0
541,0,0,0,0,0,1,0
450,0,0,0,0,1,0,0
1182,0,0,0,0,0,1,0
2084,0,0,0,0,1,0,0
481,0,0,0,0,0,1,0
160,0,0,0,0,1,0,0
241,0,0,0,0,0,1,0
1062,0,0,0,0,1,0,0
2945,0,0,0,0,0,1,0
200,0,0,0,0,1,0,0
311,0,0,0,0,0,1,0
1172,0,0,0,0,1,0,0
50,0,0,0,0,0,0,1
171,0,0,0,0,1,0,0
591,0,0,0,0,0,0,1
531,0,0,0,0,1,0,0
200,0,0,0,0,0,1,0
181,0,0,0,0,1,0,0
571,0,0,0,0,0,1,0
1473,0,0,0,0,1,0,0
330,0,0,0,0,0,0,1
661,0,0,0,0,1,0,0
320,0,0,0,0,0,1,0
181,0,0,0,0,1,0,0
1703,0,0,0,0,0,0,1
