duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
107,0,0,0,0,0,1,0
561,0,0,0,0,1,0,0
1453,0,0,0,0,0,1,0
1042,1,0,0,0,0,0,0
601,0,0,0,0,0,1,0
2234,1,0,0,0,0,0,0
180,0,0,0,0,0,1,0
451,0,0,0,0,1,0,0
10318,0,0,0,0,0,1,0
1222,1,0,0,0,0,0,0
140,0,0,0,0,0,0,1
3366,0,0,0,0,0,1,0
260,0,0,0,0,1,0,0
2123,0,0,0,0,0,1,0
581,1,0,0,0,0,0,0
210,0,0,0,0,1,0,0
561,0,0,0,0,0,1,0
431,0,1,0,0,0,0,0
642,0,0,0,0,0,1,0
871,1,0,0,0,0,0,0
3286,0,0,0,0,0,1,0
632,0,0,0,0,0,0,1
1252,0,0,0,0,0,1,0
321,1,0,0,0,0,0,0
5009,0,0,0,0,0,1,0
140,0,0,0,0,1,0,0
1813,0,0,0,0,0,1,0
190,0,0,0,0,1,0,0
290,0,0,0,0,0,1,0
381,0,0,0,0,1,0,0
200,0,0,0,0,0,0,1
861,0,0,0,0,0,1,0
541,0,0,0,0,0,0,1
3216,1,0,0,0,0,0,0
301,0,0,0,0,0,1,0
561,0,0,0,0,0,0,1
151,0,0,0,0,0,1,0
2194,1,0,0,0,0,0,0
210,0,0,0,0,0,1,0
201,0,0,0,0,1,0,0
1082,0,0,0,0,0,1,0
691,1,0,0,0,0,0,0
892,0,0,0,0,0,0,1
1433,0,0,0,1,0,0,0
912,0,0,0,0,0,1,0
300,1,0,0,0,0,0,0
170,0,1,0,0,0,0,0
851,0,0,0,0,0,0,1
1623,0,0,0,0,0,1,0
180,0,0,0,0,0,0,1
471,0,1,0,0,0,0,0
211,0,0,1,0,0,0,0
531,0,0,0,0,0,0,1
501,0,0,0,1,0,0,0
230,0,0,0,0,0,1,0
181,0,0,0,0,1,0,0
2404,0,0,0,0,0,1,0
340,0,0,0,0,1,0,0
3797,0,0,0,0,0,1,0
