duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
70,0,0,0,0,1,0,0
221,0,0,0,0,0,0,1
731,0,0,0,0,1,0,0
130,0,0,0,0,0,1,0
551,0,0,0,0,1,0,0
361,0,0,0,0,0,0,1
110,0,0,0,0,0,1,0
280,0,0,0,0,1,0,0
290,0,0,0,0,0,0,1
1302,0,0,0,0,1,0,0
601,0,0,0,0,0,1,0
421,0,0,0,0,1,0,0
251,0,0,0,0,0,1,0
8826,0,0,0,0,1,0,0
290,0,0,0,0,0,1,0
1373,0,0,0,0,0,0,1
1673,0,0,0,0,1,0,0
141,0,0,0,0,0,0,1
821,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
982,0,0,0,0,0,1,0
541,0,0,0,0,1,0,0
761,0,0,0,0,0,0,1
51,0,0,0,0,0,1,0
280,0,0,0,0,0,0,1
240,0,0,0,0,0,1,0
3988,0,0,0,0,1,0,0
40,0,0,0,0,0,0,1
561,0,0,0,0,1,0,0
491,0,0,0,0,0,1,0
2123,0,0,0,0,1,0,0
50,0,0,0,0,0,1,0
1062,0,0,0,0,1,0,0
