duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
5530,0,0,0,0,1,0,0
390,0,0,0,0,0,1,0
330,0,0,0,0,0,0,1
50,0,0,0,0,0,1,0
4237,0,0,0,0,0,0,1
130,0,0,0,0,1,0,0
551,0,0,0,0,0,0,1
331,0,0,0,0,1,0,0
1673,0,0,0,0,0,0,1
701,0,0,0,0,1,0,0
171,0,0,0,0,0,0,1
6082,0,0,0,0,1,0,0
80,0,0,0,0,0,0,1
2504,0,0,0,0,1,0,0
80,0,0,0,0,0,0,1
211,0,0,0,0,1,0,0
1362,0,0,0,0,0,1,0
1303,0,0,0,0,1,0,0
240,0,0,0,0,0,1,0
1031,0,0,0,0,1,0,0
311,0,0,0,0,0,0,1
351,0,0,0,0,1,0,0
1363,0,0,0,0,0,1,0
1011,0,0,0,0,1,0,0
541,0,0,0,0,0,1,0
450,0,0,0,0,1,0,0
1182,0,0,0,0,0,1,0
2084,0,0,0,0,1,0,0
481,0,0,0,0,0,1,0
160,0,0,0,0,1,0,0
241,0,0,0,0,0,1,0
1062,0,0,0,0,1,0,0
2945,0,0,0,0,0,1,0
200,0,0,0,0,1,0,0
311,0,0,0,0,0,1,0
1172,0,0,0,0,1,0,0
50,0,0,0,0,0,0,1
171,0,0,0,0,1,0,0
