duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
1082,0,0,0,0,0,0,1
211,0,0,0,0,0,1,0
190,0,0,0,0,1,0,0
2154,0,0,0,0,0,0,1
200,0,0,0,0,0,1,0
160,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
2053,0,0,0,0,1,0,0
1002,0,0,0,0,0,1,0
5089,0,0,0,0,0,0,1
1372,0,0,1,0,0,0,0
931,0,0,0,0,0,0,1
922,0,0,1,0,0,0,0
60,0,0,0,0,0,0,1
2614,0,0,0,0,1,0,0
400,0,0,0,0,0,0,1
380,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
2355,0,0,0,0,1,0,0
981,0,0,0,0,0,0,1
221,1,0,0,0,0,0,0
30,0,0,0,0,0,0,1
150,1,0,0,0,0,0,0
460,0,0,0,0,0,1,0
420,0,0,0,0,1,0,0
131,0,0,0,0,0,0,1
1122,0,0,0,0,1,0,0
150,0,0,0,0,0,0,1
802,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
291,0,0,0,0,1,0,0
220,0,0,0,0,0,0,1
892,0,0,0,0,1,0,0
230,0,0,0,0,0,0,1
221,0,0,0,0,0,1,0
200,0,0,0,0,0,0,1
721,0,0,0,0,1,0,0
1152,0,0,0,0,0,0,1
150,0,0,0,0,1,0,0
31,0,0,0,0,0,0,1
921,0,0,0,0,1,0,0
20,0,0,0,0,0,0,1
431,0,0,0,0,1,0,0
391,0,0,0,0,0,1,0
50,0,0,0,0,0,0,1
621,0,0,0,0,0,1,0
1152,0,0,0,0,1,0,0
150,0,0,0,0,0,0,1
742,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
5480,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
