duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
1332,0,1,0,0,0,0,0
1503,1,0,0,0,0,0,0
541,0,0,0,0,1,0,0
2355,1,0,0,0,0,0,0
200,0,0,0,0,0,1,0
151,1,0,0,0,0,0,0
781,0,0,0,0,1,0,0
3406,1,0,0,0,0,0,0
821,0,0,0,0,0,1,0
1532,1,0,0,0,0,0,0
1353,0,1,0,0,0,0,0
561,1,0,0,0,0,0,0
1232,0,1,0,0,0,0,0
3437,1,0,0,0,0,0,0
431,0,0,0,0,1,0,0
321,1,0,0,0,0,0,0
461,0,0,0,0,0,1,0
2214,1,0,0,0,0,0,0
1392,0,1,0,0,0,0,0
1803,1,0,0,0,0,0,0
1192,0,1,0,0,0,0,0
802,0,0,0,0,0,1,0
1983,0,1,0,0,0,0,0
3055,1,0,0,0,0,0,0
