duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
1874,0,0,0,0,0,0,1
2134,0,1,0,0,0,0,0
411,0,0,0,0,0,0,1
421,0,0,1,0,0,0,0
211,0,0,0,0,0,1,0
1933,0,0,0,0,1,0,0
450,0,0,0,0,0,1,0
410,0,0,0,0,1,0,0
892,0,0,0,0,0,1,0
631,0,0,0,0,1,0,0
812,0,0,0,0,0,1,0
150,0,0,0,0,0,0,1
531,0,0,0,0,1,0,0
380,0,0,0,0,0,1,0
220,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
100,0,0,0,0,1,0,0
601,0,0,0,0,0,1,0
671,0,0,0,0,0,0,1
581,0,0,0,0,1,0,0
782,0,0,0,0,0,0,1
511,0,0,0,0,1,0,0
241,0,0,0,0,0,1,0
751,0,0,0,0,1,0,0
541,0,0,0,0,0,0,1
511,0,0,0,0,1,0,0
110,0,0,0,0,0,1,0
1633,0,0,0,0,1,0,0
842,0,0,0,0,0,1,0
1262,0,0,0,0,1,0,0
741,0,0,0,0,0,1,0
811,0,0,0,0,1,0,0
60,0,0,0,0,0,0,1
922,0,0,0,0,1,0,0
792,0,0,0,0,0,1,0
521,0,0,0,0,1,0,0
300,0,0,0,0,0,1,0
2093,0,0,0,0,1,0,0
