duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
2475,0,0,0,0,1,0,0
31,0,0,0,0,0,0,1
541,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
320,0,0,0,0,1,0,0
10,0,0,0,0,0,0,1
341,0,0,0,0,1,0,0
110,0,0,0,0,0,0,1
170,0,0,0,0,1,0,0
851,0,0,0,0,0,0,1
301,0,0,0,0,0,1,0
280,0,0,0,0,0,0,1
1603,0,0,0,0,1,0,0
261,0,0,0,0,0,0,1
451,0,0,0,0,1,0,0
471,0,0,0,0,0,1,0
661,0,0,0,0,1,0,0
190,0,0,0,0,0,1,0
40,0,0,0,0,0,0,1
731,0,0,0,0,1,0,0
441,0,0,0,0,0,1,0
1763,0,0,0,0,0,0,1
2284,0,0,0,0,1,0,0
50,0,0,0,0,0,1,0
121,0,0,0,0,0,0,1
561,0,0,0,0,1,0,0
310,0,0,0,0,0,1,0
1864,0,0,0,0,1,0,0
170,0,0,0,0,0,0,1
251,0,0,0,0,1,0,0
881,0,0,0,0,0,1,0
301,0,0,0,0,1,0,0
261,0,0,0,0,0,1,0
6052,0,0,0,0,0,0,1
511,0,0,0,0,1,0,0
851,0,0,0,0,0,1,0
451,0,0,0,0,1,0,0
361,0,0,0,0,0,0,1
301,0,0,0,0,0,1,0
811,0,0,0,0,1,0,0
